,Oligodendrocyte,Glut Otp/Nrn1,Astrocyte,VLMC / fibroblast,Endothelial,Mural (pericyte/SMC),GABA Cacna2d2,ME / meningeal fibroblast,OPC,Microglia,GABA Igf1/Chodl,GABA Gal/Galr1,GABA Cartpt/Glp1r,GABA Nts/Gal,LHA Hcrt (orexin),GABA Nell1/Pcsk5,VMH-like Glut Calb1,GABA Otp/Wfs1,Glut Bcl11b/Prdm12,DMH Grp/Ppp1r17,Glut Prdm8/Cbln1,Glut Synpr/Syt6,VMH-like Glut Tac1,VMH-like Glut Rasgrf2,ARC Pomc,ARC Tac2/Esr1 (KNDy-like),ARC Th/Slc6a3 (TIDA),ARC Agrp/Npy,Oxt/Avp magnocellular,Ependymal,Tanycyte
C185-89: Barhl2.Lef1.GABA-1,0.572856960848565,0.7146482433601121,0.5955408858959795,0.06558687484711642,0.37764259740515965,0.29749932148717667,0.7453867978577091,0.1462944361665384,0.6357871554541379,0.5026265766586047,0.6650063004376573,0.7524235539126782,0.6940409781457724,0.7545243064575897,0.6689012840043677,0.7918061273605551,0.7195109456874744,0.7392206171792657,0.6769989851190564,0.706905081911487,0.6857639875000425,0.7555245988612427,0.6974520000896701,0.6675621210361335,0.7103045435038057,0.6901171003450698,0.6699286896437573,0.7111161942011712,0.43512956095220096,0.4246453088236979,0.49830185660429394
C185-8: Nfia.Nxph4.GLU-2,0.5984308667495,0.7933200284747345,0.615866597483375,0.031079647835132965,0.3404914576238514,0.2617609758763066,0.7317672824653365,0.14534169625565072,0.6493294031624972,0.49967067285822014,0.6924217680645013,0.7363787027771251,0.6887724731478252,0.7388190945925418,0.6886585024709757,0.7037515228751693,0.7252564699876118,0.7234569194811215,0.6809952804405666,0.7072127488008296,0.7413229156666725,0.7662476135403863,0.6904925930563512,0.670368906894094,0.6591075959710023,0.6513640950356622,0.6230500487553042,0.6205112005039042,0.48418202550234424,0.3804685392251026,0.4255406454313141
C185-90: Reln.Lef1.GABA-1,0.6005403126590972,0.7120304561729152,0.6292571699792474,0.0777665717093248,0.39519236348233205,0.3263529719385063,0.7659735697835724,0.15732657387669766,0.6625563884674247,0.5243939825766439,0.6935507544001793,0.7953572047787194,0.7273558064802754,0.7918423106978856,0.7038016722991212,0.8026486364599799,0.7164048721907538,0.7505428622319039,0.680533437557272,0.7315498207628894,0.7286661794451192,0.7754061674932712,0.6926516695993509,0.6694085528351363,0.7413521899044644,0.7301857485027758,0.6844565194311297,0.7206724155949406,0.45373921151465146,0.4242933798196948,0.4936862449722991
C185-91: Gal.Hmcn1.GABA-1,0.6235274641581785,0.7293566122268521,0.651938405027999,0.04768780108574839,0.41064193133902777,0.3359810310018042,0.7759146040047329,0.1293053701959437,0.6762339547656024,0.558423708934911,0.7163094410330232,0.8825155992866273,0.7702005388413553,0.8029136795557952,0.7661125552849157,0.7680998097545217,0.7162794803503371,0.8102538277870288,0.7081597357588612,0.7693255530846118,0.7319639261618188,0.8163922784882902,0.6896146932891133,0.6690747839619732,0.7569556661024472,0.766019502040657,0.7276992058563495,0.7303266598413637,0.46194421182823336,0.4211758141964413,0.5077285204215789
C185-92: Adarb2.Hmcn1.GABA-1,0.6375773730820762,0.746630923732428,0.6517422025467734,0.06951689908502301,0.4316057993376393,0.3581361594285672,0.8137387774236872,0.12651061047574574,0.7019750135138345,0.5541927039222284,0.7143701537330261,0.8415962726805797,0.7398281387938518,0.814649038804163,0.731895753389665,0.7861016552725718,0.7198387741445003,0.8181876524074538,0.710457872278307,0.721797111781631,0.7324506033064065,0.7905979950706223,0.6856429396588605,0.6732357262723238,0.7441102352429767,0.7304613450279732,0.7010317730855029,0.710883741226132,0.45929079162397846,0.4094172874451701,0.4793262814995363
C185-93: Zfp804b.Hmcn1.GABA-1,0.5758961800386655,0.7097938409132689,0.5836932120280179,0.006633748083964196,0.3562509544924574,0.28269982509730374,0.7529533554188274,0.08660854555477293,0.623102489931557,0.49793010776546043,0.6651287879032596,0.7834905722224459,0.7691327817531615,0.7854936257293212,0.6892364224603905,0.7353992928478127,0.6959294134509231,0.82978621421775,0.6690087293778809,0.7007624257640411,0.7095138125252834,0.7619638870067942,0.672964354659685,0.6409501674528965,0.7456120671214926,0.6967079885092493,0.681809835304097,0.742636503086637,0.42142966880657434,0.35585513550559966,0.4527890185721317
C185-94: Gal.Crh.GABA-1,0.6333366208027976,0.7556358909874312,0.6520488689110884,0.03640113731443571,0.39154956218142883,0.32553828357500464,0.8212372306393664,0.10334994280764132,0.6779141301771512,0.5222069421046869,0.7059730783968894,0.8128307297401852,0.7978825424032034,0.8822189413133812,0.7103923760106363,0.7893085686329777,0.7347487576150862,0.8023436160414398,0.6889077490439329,0.7520046878209894,0.726563137482331,0.8013933987494672,0.7126304635162631,0.6925220839568917,0.7051604797923544,0.7243339998927675,0.6763356939291496,0.6954209564505657,0.43038508856065755,0.3699507605339889,0.4426681838683438
C185-95: Nts.Crh.GABA-1,0.5332460485524728,0.6604608237491449,0.5830446150019981,0.023725703367411186,0.32229773785515853,0.2568990970872193,0.7114741271906826,0.07131670196429309,0.5914294170832248,0.45743943114432484,0.6405276819908393,0.7384759104514933,0.7867880811755956,0.8334677058474823,0.6519663977331955,0.7242202337924495,0.6961393017755186,0.7572416570612878,0.6427700033856335,0.7043519317547275,0.6550728996414651,0.7342802028822579,0.6673320717583313,0.6553801945185521,0.7113807679206822,0.7002099773986971,0.6761508423479029,0.6956250354344176,0.3846866927319023,0.3398512990795641,0.4066349308254179
C185-96: Ppp1r17.GABA-1,0.6130771587237858,0.7196853778322001,0.6499324913081092,0.06062891299242872,0.3809457700559977,0.3110366955839047,0.7379704357947129,0.15411355538518137,0.6810215652214984,0.5336474890264639,0.7092868222987376,0.7648434554184637,0.7519052966397591,0.7724242725479868,0.7002962423364748,0.7270004260590978,0.7455646224909114,0.7623017271080011,0.7239702694893453,0.8418316001128539,0.694408729227839,0.7810210125780387,0.692157186578821,0.7112672164113726,0.711371562168937,0.6994344213952357,0.6911771293013524,0.6910979363344226,0.4833841131485657,0.39997537732770033,0.47014730774145486
C185-97: St18.Lhx6.GABA-1,0.6335805158739416,0.7766888668042443,0.6571646845119464,0.08337278856217135,0.3942449469305948,0.32968781966022864,0.8467980747634168,0.17439056606783876,0.7123093331078955,0.541276893812647,0.739711898603671,0.8065182521804033,0.7741986816599569,0.816799722901497,0.7273524771410321,0.7800900225667954,0.7403109263344294,0.7996803246793575,0.7245737039031269,0.7644932509490678,0.7474203937906383,0.788375257689184,0.7053175554102679,0.6891324147585943,0.7230510330196761,0.7155906361147271,0.7143004393141553,0.7008985842567987,0.507392547847814,0.4181649631684775,0.48788823101295475
C185-98: Pbx3.Lhx6.GABA-1,0.6067272749694735,0.7220724363650908,0.6480144876711279,0.06251585376463932,0.3850291822247839,0.32718808094961505,0.7802653093618683,0.15083647176409162,0.6810955343135159,0.5351931036325606,0.7250783560749794,0.8035179314145323,0.7586288425041712,0.777378472879142,0.7250673550931328,0.7433734946406035,0.725171507354027,0.7766782811064351,0.7193293520759383,0.7619614242848598,0.7169436629289405,0.7724045051110658,0.6795700583581967,0.6791870117462526,0.7378986999192242,0.7128812293758848,0.7424711692444426,0.6987635457217536,0.49466165965271713,0.4455769195801647,0.5231793081960189
C185-99: Piezo2.Lhx6.GABA-1,0.6404255865106787,0.7511020052880643,0.6472207773906339,0.08445393689746544,0.40319963293180994,0.3384533139578269,0.8461726118609526,0.1505141989255073,0.6903898351085876,0.533936808441454,0.7201478695235741,0.7858167664689347,0.7432072194370359,0.8046095453826625,0.69523782335494,0.7691027503387247,0.7154853824097234,0.8026598725406703,0.697845586001938,0.7363182611709507,0.7297591410980289,0.7688744526879648,0.6936563029799203,0.6838357358707703,0.6925735236026284,0.6799854878531117,0.688043737713978,0.6946733032859513,0.4936416588811852,0.3946495628311981,0.4595189324629009
C185-9: Ebf3.Nxph4.GLU-2,0.6187169815868123,0.8208219503896341,0.6378669245558277,0.017900515119828774,0.36502529300721825,0.2845315886732855,0.7514049174600564,0.1379700772005118,0.6680151815652015,0.5325609112465128,0.69347093278232,0.7652468904022456,0.7096634266313295,0.7622147810720219,0.7110792969459511,0.7542717213467072,0.7240635760841005,0.7487680935442129,0.684494961554861,0.7186477026745788,0.7708495765548943,0.7949130441798994,0.7061380617657647,0.6619800212490039,0.6887537390426733,0.6724555657866045,0.6368626952864503,0.6438335747347324,0.538289643737816,0.36453984124075656,0.416564432541887
